,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU877,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__uncultured_bacterium_g_Paenibacillus
OTU878,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU879,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__uncultured_bacterium_g_Nocardioides
OTU88,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__uncultured_bacterium_g_Sphingopyxis
OTU8808,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__uncultured_bacterium_f_Sphingomonadaceae,s__uncultured_bacterium_f_Sphingomonadaceae
OTU881,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Rhodocyclaceae,g__Thauera,s__uncultured_bacterium_g_Thauera
OTU882,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,g__Enterorhabdus,s__uncultured_bacterium_g_Enterorhabdus
OTU8829,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU883,k__Bacteria,p__Gemmatimonadetes,c__BD2-11_terrestrial_group,o__uncultured_bacterium_c_BD2-11_terrestrial_group,f__uncultured_bacterium_c_BD2-11_terrestrial_group,g__uncultured_bacterium_c_BD2-11_terrestrial_group,s__uncultured_bacterium_c_BD2-11_terrestrial_group
OTU884,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU885,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__uncultured_bacterium_o_Saccharimonadales,g__uncultured_bacterium_o_Saccharimonadales,s__uncultured_bacterium_o_Saccharimonadales
OTU8856,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__uncultured_bacterium_f_Enterobacteriaceae,s__uncultured_bacterium_f_Enterobacteriaceae
OTU886,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__uncultured_bacterium_g_Flavobacterium
OTU887,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__uncultured_bacterium_g_Lactobacillus
OTU8875,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__uncultured_bacterium_f_Burkholderiaceae,s__uncultured_bacterium_f_Burkholderiaceae
OTU888,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU889,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__Bacillus_cohnii
OTU89,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU8908,k__Bacteria,p__Latescibacteria,c__uncultured_bacterium_p_Latescibacteria,o__uncultured_bacterium_p_Latescibacteria,f__uncultured_bacterium_p_Latescibacteria,g__uncultured_bacterium_p_Latescibacteria,s__uncultured_bacterium_p_Latescibacteria
OTU891,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU892,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Rodentibacter,s__uncultured_bacterium_g_Rodentibacter
OTU893,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Sandaracinaceae,g__uncultured_bacterium_f_Sandaracinaceae,s__uncultured_bacterium_f_Sandaracinaceae
OTU894,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Weissella,s__uncultured_bacterium_g_Weissella
OTU895,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Sandaracinaceae,g__uncultured_bacterium_f_Sandaracinaceae,s__uncultured_bacterium_f_Sandaracinaceae
OTU8954,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU896,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__uncultured_bacterium_o_Saccharimonadales,g__uncultured_bacterium_o_Saccharimonadales,s__uncultured_bacterium_o_Saccharimonadales
OTU8960,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__uncultured_bacterium_g_Hymenobacter
OTU898,k__Bacteria,p__Planctomycetes,c__OM190,o__uncultured_bacterium_c_OM190,f__uncultured_bacterium_c_OM190,g__uncultured_bacterium_c_OM190,s__uncultured_bacterium_c_OM190
OTU8982,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__uncultured_bacterium_g_Nocardioides
OTU899,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__uncultured_bacterium_g_Luteimonas
OTU9,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Massilia,s__uncultured_bacterium_g_Massilia
OTU90,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__uncultured_bacterium_g_Luteimonas
OTU900,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__uncultured_bacterium_g_Halomonas
OTU9003,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU901,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_bacterium_g_Gemmatimonas
OTU902,k__Bacteria,p__Latescibacteria,c__uncultured_bacterium_p_Latescibacteria,o__uncultured_bacterium_p_Latescibacteria,f__uncultured_bacterium_p_Latescibacteria,g__uncultured_bacterium_p_Latescibacteria,s__uncultured_bacterium_p_Latescibacteria
OTU903,k__Bacteria,p__Rokubacteria,c__NC10,o__Rokubacteriales,f__bacterium_WX65,g__uncultured_bacterium_f_bacterium_WX65,s__uncultured_bacterium_f_bacterium_WX65
OTU9034,k__Bacteria,p__Acidobacteria,c__Subgroup_17,o__uncultured_bacterium_c_Subgroup_17,f__uncultured_bacterium_c_Subgroup_17,g__uncultured_bacterium_c_Subgroup_17,s__uncultured_bacterium_c_Subgroup_17
OTU904,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__uncultured_bacterium_f_JG30-KF-CM45,s__uncultured_bacterium_f_JG30-KF-CM45
OTU905,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU906,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__uncultured_bacterium_f_Geminicoccaceae,s__uncultured_bacterium_f_Geminicoccaceae
OTU907,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__uncultured_bacterium_f_Burkholderiaceae,s__uncultured_bacterium_f_Burkholderiaceae
OTU9074,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__uncultured_bacterium_o_Gaiellales,g__uncultured_bacterium_o_Gaiellales,s__uncultured_bacterium_o_Gaiellales
OTU908,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU909,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__PLTA13,f__uncultured_bacterium_o_PLTA13,g__uncultured_bacterium_o_PLTA13,s__uncultured_bacterium_o_PLTA13
OTU91,k__Bacteria,p__Chloroflexi,c__Gitt-GS-136,o__uncultured_bacterium_c_Gitt-GS-136,f__uncultured_bacterium_c_Gitt-GS-136,g__uncultured_bacterium_c_Gitt-GS-136,s__uncultured_bacterium_c_Gitt-GS-136
OTU910,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__uncultured_bacterium_c_Anaerolineae,f__uncultured_bacterium_c_Anaerolineae,g__uncultured_bacterium_c_Anaerolineae,s__uncultured_bacterium_c_Anaerolineae
OTU911,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU912,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU913,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU9134,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,g__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,s__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis
OTU914,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU915,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rubellimicrobium,s__uncultured_bacterium_g_Rubellimicrobium
OTU916,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__uncultured_bacterium_g_Luteimonas
OTU917,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__uncultured_bacterium_g_Blautia
OTU9173,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__uncultured_bacterium_f_Ilumatobacteraceae,s__uncultured_bacterium_f_Ilumatobacteraceae
OTU918,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__Nitrospira_bacterium_SG8_3
OTU919,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Blastocatellales,f__Blastocatellaceae,g__Blastocatella,s__uncultured_bacterium_g_Blastocatella
OTU92,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__uncultured_bacterium_g_Luteimonas
OTU920,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__uncultured_bacterium_f_Paenibacillaceae,s__uncultured_bacterium_f_Paenibacillaceae
OTU921,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Rhodocyclaceae,g__Denitromonas,s__uncultured_bacterium_g_Denitromonas
OTU922,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU923,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Subdoligranulum,s__uncultured_bacterium_g_Subdoligranulum
OTU924,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__BIrii41,g__uncultured_bacterium_f_BIrii41,s__uncultured_bacterium_f_BIrii41
OTU925,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__uncultured_bacterium_g_Flavisolibacter
OTU926,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__uncultured_bacterium_c_Anaerolineae,f__uncultured_bacterium_c_Anaerolineae,g__uncultured_bacterium_c_Anaerolineae,s__uncultured_bacterium_c_Anaerolineae
OTU928,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU929,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU93,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__CCD24,f__uncultured_bacterium_o_CCD24,g__uncultured_bacterium_o_CCD24,s__uncultured_bacterium_o_CCD24
OTU930,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium_g_Bdellovibrio
OTU931,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Arcticibacter,s__uncultured_bacterium_g_Arcticibacter
OTU933,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured_bacterium_f_Rhodobacteraceae,s__uncultured_bacterium_f_Rhodobacteraceae
OTU934,k__Bacteria,p__Acidobacteria,c__Subgroup_25,o__uncultured_bacterium_c_Subgroup_25,f__uncultured_bacterium_c_Subgroup_25,g__uncultured_bacterium_c_Subgroup_25,s__uncultured_bacterium_c_Subgroup_25
OTU9346,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU935,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__AKYG1722,g__uncultured_bacterium_f_AKYG1722,s__uncultured_bacterium_f_AKYG1722
OTU936,k__Bacteria,p__Actinobacteria,c__MB-A2-108,o__uncultured_bacterium_c_MB-A2-108,f__uncultured_bacterium_c_MB-A2-108,g__uncultured_bacterium_c_MB-A2-108,s__uncultured_bacterium_c_MB-A2-108
OTU937,k__Bacteria,p__Rokubacteria,c__NC10,o__Rokubacteriales,f__uncultured_bacterium_o_Rokubacteriales,g__uncultured_bacterium_o_Rokubacteriales,s__uncultured_bacterium_o_Rokubacteriales
OTU938,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Algoriphagus,s__uncultured_bacterium_g_Algoriphagus
OTU939,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatirosa,s__uncultured_bacterium_g_Gemmatirosa
OTU94,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Chujaibacter,s__uncultured_bacterium_g_Chujaibacter
OTU941,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_bacterium_g_Gemmatimonas
OTU942,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Sandaracinaceae,g__Sandaracinus,s__uncultured_bacterium_g_Sandaracinus
OTU943,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__uncultured_bacterium_f_Geminicoccaceae,s__uncultured_bacterium_f_Geminicoccaceae
OTU944,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Limnobacter,s__uncultured_bacterium_g_Limnobacter
OTU945,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured_bacterium_f_Saprospiraceae,s__uncultured_bacterium_f_Saprospiraceae
OTU9455,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__uncultured_bacterium_f_Burkholderiaceae,s__uncultured_bacterium_f_Burkholderiaceae
OTU946,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU947,k__Bacteria,p__Chloroflexi,c__OLB14,o__uncultured_bacterium_c_OLB14,f__uncultured_bacterium_c_OLB14,g__uncultured_bacterium_c_OLB14,s__uncultured_bacterium_c_OLB14
OTU9479,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__uncultured_bacterium_f_Saccharimonadaceae,s__uncultured_bacterium_f_Saccharimonadaceae
OTU948,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Arenimonas,s__uncultured_bacterium_g_Arenimonas
OTU949,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__uncultured_bacterium_g_Nitrospira
OTU95,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__uncultured_bacterium_g_Pseudoxanthomonas
OTU950,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Actinomarinales,f__uncultured_bacterium_o_Actinomarinales,g__uncultured_bacterium_o_Actinomarinales,s__uncultured_bacterium_o_Actinomarinales
OTU9509,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__uncultured_bacterium_g_Stenotrophomonas
OTU951,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotellaceae_UCG-001,s__uncultured_bacterium_g_Prevotellaceae_UCG-001
OTU952,k__Bacteria,p__Planctomycetes,c__Pla4_lineage,o__uncultured_bacterium_c_Pla4_lineage,f__uncultured_bacterium_c_Pla4_lineage,g__uncultured_bacterium_c_Pla4_lineage,s__uncultured_bacterium_c_Pla4_lineage
OTU953,k__Bacteria,p__Actinobacteria,c__MB-A2-108,o__uncultured_bacterium_c_MB-A2-108,f__uncultured_bacterium_c_MB-A2-108,g__uncultured_bacterium_c_MB-A2-108,s__uncultured_bacterium_c_MB-A2-108
OTU954,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__MND1,s__uncultured_bacterium_g_MND1
OTU955,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__MND1,s__uncultured_bacterium_g_MND1
OTU9554,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_bacterium_g_Sphingomonas
OTU956,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured_bacterium_f_Microscillaceae,s__uncultured_bacterium_f_Microscillaceae
OTU957,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU958,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured_bacterium_f_Chitinophagaceae,s__uncultured_bacterium_f_Chitinophagaceae
OTU959,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__DS-100,f__uncultured_bacterium_o_DS-100,g__uncultured_bacterium_o_DS-100,s__uncultured_bacterium_o_DS-100
OTU96,k__Bacteria,p__Acidobacteria,c__Subgroup_17,o__uncultured_bacterium_c_Subgroup_17,f__uncultured_bacterium_c_Subgroup_17,g__uncultured_bacterium_c_Subgroup_17,s__uncultured_bacterium_c_Subgroup_17
OTU960,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU961,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU963,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodovibrionales,f__Fodinicurvataceae,g__uncultured_bacterium_f_Fodinicurvataceae,s__uncultured_bacterium_f_Fodinicurvataceae
OTU964,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU9640,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__uncultured_bacterium_f_Rhizobiaceae,s__uncultured_bacterium_f_Rhizobiaceae
OTU965,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__uncultured_bacterium_f_Lachnospiraceae,s__uncultured_bacterium_f_Lachnospiraceae
OTU967,k__Bacteria,p__Gemmatimonadetes,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__uncultured_bacterium_f_Longimicrobiaceae,s__uncultured_bacterium_f_Longimicrobiaceae
OTU968,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__uncultured_bacterium_f_Lachnospiraceae,s__uncultured_bacterium_f_Lachnospiraceae
OTU969,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__Candidatus_Saccharimonas,s__uncultured_bacterium_g_Candidatus_Saccharimonas
OTU97,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__Steroidobacter,s__uncultured_bacterium_g_Steroidobacter
OTU970,k__Bacteria,p__Chloroflexi,c__KD4-96,o__uncultured_bacterium_c_KD4-96,f__uncultured_bacterium_c_KD4-96,g__uncultured_bacterium_c_KD4-96,s__uncultured_bacterium_c_KD4-96
OTU971,k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Isosphaerales,f__Isosphaeraceae,g__Singulisphaera,s__uncultured_bacterium_g_Singulisphaera
OTU972,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured_bacterium_f_Microscillaceae,s__uncultured_bacterium_f_Microscillaceae
OTU973,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__uncultured_bacterium_g_Nocardioides
OTU974,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU975,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU9756,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__uncultured_bacterium_o_Elsterales,g__uncultured_bacterium_o_Elsterales,s__uncultured_bacterium_o_Elsterales
OTU976,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Methylophilaceae,g__MM2,s__uncultured_bacterium_g_MM2
